"GpsTime","Y","X","Z","Pitch","Azimuth"
407167.330000,3289511.674991,272206.005288,523.271523,2.322068,-92.334539
407167.340000,3289511.676107,272205.330441,523.268879,2.324074,-92.338158
407167.350000,3289511.677208,272204.655599,523.266259,2.326072,-92.341764
407167.360000,3289511.678291,272203.980762,523.263664,2.328059,-92.345354
407167.370000,3289511.679358,272203.305931,523.261093,2.330034,-92.348929
407167.380000,3289511.680407,272202.631105,523.258546,2.331994,-92.352489
407167.390000,3289511.681437,272201.956285,523.256022,2.333938,-92.356032
407167.400000,3289511.682449,272201.281471,523.253523,2.335863,-92.359559
407167.410000,3289511.683442,272200.606663,523.251047,2.337768,-92.363068
407167.420000,3289511.684414,272199.931861,523.248594,2.339650,-92.366559
407167.430000,3289511.685366,272199.257066,523.246164,2.341508,-92.370033
407167.440000,3289511.686298,272198.582278,523.243757,2.343339,-92.373488
407167.450000,3289511.687207,272197.907497,523.241372,2.345142,-92.376924
407167.460000,3289511.688095,272197.232723,523.239010,2.346915,-92.380340
407167.470000,3289511.688960,272196.557956,523.236669,2.348654,-92.383736
407167.480000,3289511.689801,272195.883197,523.234351,2.350360,-92.387112
407167.490000,3289511.690619,272195.208445,523.232054,2.352029,-92.390467
407167.500000,3289511.691413,272194.533702,523.229779,2.353660,-92.393800
407167.510000,3289511.692182,272193.858967,523.227525,2.355250,-92.397112
407167.520000,3289511.692925,272193.184240,523.225292,2.356797,-92.400401
407167.530000,3289511.693643,272192.509522,523.223080,2.358301,-92.403667
407167.540000,3289511.694334,272191.834812,523.220888,2.359758,-92.406910
407167.550000,3289511.694998,272191.160112,523.218717,2.361166,-92.410130
407167.560000,3289511.695634,272190.485421,523.216566,2.362524,-92.413325
407167.570000,3289511.696243,272189.810739,523.214435,2.363830,-92.416495
407167.580000,3289511.696822,272189.136067,523.212323,2.365081,-92.419640
407167.590000,3289511.697373,272188.461405,523.210231,2.366276,-92.422759
407167.600000,3289511.697893,272187.786752,523.208159,2.367412,-92.425853
407167.610000,3289511.698384,272187.112110,523.206105,2.368488,-92.428919
407167.620000,3289511.698843,272186.437479,523.204070,2.369502,-92.431959
407167.630000,3289511.699271,272185.762858,523.202054,2.370451,-92.434971
407167.640000,3289511.699667,272185.088248,523.200056,2.371334,-92.437955
407167.650000,3289511.700031,272184.413649,523.198077,2.372148,-92.440911
407167.660000,3289511.700361,272183.739061,523.196115,2.372892,-92.443837
407167.670000,3289511.700658,272183.064485,523.194171,2.373564,-92.446734
407167.680000,3289511.700921,272182.389921,523.192245,2.374161,-92.449602
407167.690000,3289511.701149,272181.715368,523.190336,2.374682,-92.452439
407167.700000,3289511.701342,272181.040827,523.188444,2.375125,-92.455245
407167.710000,3289511.701499,272180.366299,523.186570,2.375487,-92.458020
407167.720000,3289511.701620,272179.691783,523.184711,2.375767,-92.460763
407167.730000,3289511.701703,272179.017280,523.182870,2.375962,-92.463473
407167.740000,3289511.701750,272178.342790,523.181044,2.376071,-92.466151
407167.750000,3289511.701758,272177.668313,523.179235,2.376092,-92.468796
407167.760000,3289511.701728,272176.993849,523.177441,2.376023,-92.471407
407167.770000,3289511.701658,272176.319399,523.175663,2.375861,-92.473985
407167.780000,3289511.701549,272175.644962,523.173900,2.375605,-92.476527
407167.790000,3289511.701400,272174.970539,523.172152,2.375252,-92.479034
407167.800000,3289511.701210,272174.296131,523.170420,2.374801,-92.481506
407167.810000,3289511.700979,272173.621737,523.168702,2.374250,-92.483942
407167.820000,3289511.700706,272172.947357,523.166999,2.373596,-92.486341
407167.830000,3289511.700390,272172.272992,523.165309,2.372838,-92.488704
407167.840000,3289511.700032,272171.598642,523.163634,2.371974,-92.491029
407167.850000,3289511.699630,272170.924307,523.161973,2.371002,-92.493316
407167.860000,3289511.699184,272170.249988,523.160326,2.369919,-92.495565
407167.870000,3289511.698693,272169.575684,523.158692,2.368724,-92.497775
407167.880000,3289511.698158,272168.901396,523.157071,2.367415,-92.499945
407167.890000,3289511.697576,272168.227124,523.155463,2.365989,-92.502076
407167.900000,3289511.696949,272167.552868,523.153868,2.364445,-92.504166
407167.910000,3289511.696274,272166.878628,523.152285,2.362781,-92.506216
407167.920000,3289511.695553,272166.204405,523.150715,2.360994,-92.508225
407167.930000,3289511.694783,272165.530199,523.149157,2.359083,-92.510192
407167.940000,3289511.693965,272164.856010,523.147611,2.357046,-92.512117
407167.950000,3289511.693098,272164.181838,523.146076,2.354881,-92.513999
407167.960000,3289511.692182,272163.507683,523.144553,2.352586,-92.515838
407167.970000,3289511.691215,272162.833546,523.143041,2.350157,-92.517634
407167.980000,3289511.690198,272162.159427,523.141540,2.347595,-92.519385
407167.990000,3289511.689129,272161.485326,523.140051,2.344897,-92.521092
407168.000000,3289511.688009,272160.811243,523.138571,2.342060,-92.522754
407168.010000,3289511.686837,272160.137178,523.137102,2.339085,-92.524371
407168.020000,3289511.685613,272159.463132,523.135644,2.335974,-92.525942
407168.030000,3289511.684336,272158.789103,523.134195,2.332730,-92.527466
407168.040000,3289511.683006,272158.115092,523.132757,2.329355,-92.528942
407168.050000,3289511.681624,272157.441099,523.131329,2.325852,-92.530371
407168.060000,3289511.680190,272156.767122,523.129911,2.322222,-92.531753
407168.070000,3289511.678703,272156.093163,523.128502,2.318470,-92.533085
407168.080000,3289511.677164,272155.419220,523.127104,2.314596,-92.534368
407168.090000,3289511.675572,272154.745293,523.125715,2.310604,-92.535602
407168.100000,3289511.673927,272154.071382,523.124336,2.306497,-92.536785
407168.110000,3289511.672229,272153.397488,523.122966,2.302275,-92.537918
407168.120000,3289511.670479,272152.723608,523.121606,2.297943,-92.538999
407168.130000,3289511.668675,272152.049744,523.120255,2.293503,-92.540029
407168.140000,3289511.666819,272151.375895,523.118914,2.288956,-92.541007
407168.150000,3289511.664910,272150.702061,523.117581,2.284306,-92.541932
407168.160000,3289511.662948,272150.028242,523.116258,2.279555,-92.542804
407168.170000,3289511.660933,272149.354436,523.114944,2.274705,-92.543622
407168.180000,3289511.658865,272148.680645,523.113639,2.269759,-92.544386
407168.190000,3289511.656743,272148.006867,523.112343,2.264720,-92.545095
407168.200000,3289511.654569,272147.333103,523.111056,2.259590,-92.545749
407168.210000,3289511.652341,272146.659352,523.109777,2.254371,-92.546347
407168.220000,3289511.650060,272145.985614,523.108507,2.249066,-92.546889
407168.230000,3289511.647726,272145.311889,523.107246,2.243677,-92.547375
407168.240000,3289511.645338,272144.638176,523.105993,2.238207,-92.547803
407168.250000,3289511.642897,272143.964475,523.104748,2.232659,-92.548173
407168.260000,3289511.640402,272143.290786,523.103512,2.227034,-92.548485
407168.270000,3289511.637854,272142.617109,523.102284,2.221336,-92.548738
407168.280000,3289511.635252,272141.943443,523.101064,2.215566,-92.548932
407168.290000,3289511.632597,272141.269788,523.099852,2.209728,-92.549067
407168.300000,3289511.629888,272140.596144,523.098649,2.203824,-92.549141
407168.310000,3289511.627125,272139.922511,523.097453,2.197855,-92.549154
407168.320000,3289511.624309,272139.248888,523.096265,2.191826,-92.549106
407168.330000,3289511.621438,272138.575275,523.095084,2.185737,-92.548996
407168.340000,3289511.618514,272137.901672,523.093911,2.179593,-92.548823
407168.350000,3289511.615536,272137.228079,523.092746,2.173394,-92.548588
407168.360000,3289511.612504,272136.554494,523.091589,2.167144,-92.548290
407168.370000,3289511.609418,272135.880919,523.090438,2.160846,-92.547928
407168.380000,3289511.606278,272135.207353,523.089295,2.154500,-92.547501
407168.390000,3289511.603084,272134.533795,523.088160,2.148112,-92.547010
407168.400000,3289511.599836,272133.860245,523.087031,2.141681,-92.546453
407168.410000,3289511.596533,272133.186704,523.085910,2.135212,-92.545831
407168.420000,3289511.593176,272132.513170,523.084795,2.128706,-92.545142
407168.430000,3289511.589765,272131.839644,523.083688,2.122167,-92.544386
407168.440000,3289511.586300,272131.166124,523.082587,2.115595,-92.543563
407168.450000,3289511.582780,272130.492612,523.081493,2.108995,-92.542672
407168.460000,3289511.579206,272129.819107,523.080405,2.102369,-92.541712
407168.470000,3289511.575578,272129.145608,523.079325,2.095718,-92.540684
407168.480000,3289511.571895,272128.472115,523.078250,2.089046,-92.539586
407168.490000,3289511.568157,272127.798628,523.077182,2.082354,-92.538419
407168.500000,3289511.564364,272127.125146,523.076121,2.075647,-92.537181
407168.510000,3289511.560517,272126.451670,523.075065,2.068925,-92.535872
407168.520000,3289511.556616,272125.778199,523.074016,2.062191,-92.534492
407168.530000,3289511.552659,272125.104733,523.072973,2.055449,-92.533039
407168.540000,3289511.548648,272124.431272,523.071936,2.048699,-92.531515
407168.550000,3289511.544582,272123.757815,523.070904,2.041946,-92.529917
407168.560000,3289511.540461,272123.084362,523.069879,2.035191,-92.528246
407168.570000,3289511.536285,272122.410913,523.068859,2.028436,-92.526501
407168.580000,3289511.532054,272121.737467,523.067845,2.021685,-92.524682
407168.590000,3289511.527768,272121.064025,523.066837,2.014940,-92.522787
407168.600000,3289511.523426,272120.390586,523.065834,2.008203,-92.520817
407168.610000,3289511.519030,272119.717150,523.064836,2.001477,-92.518772
407168.620000,3289511.514579,272119.043716,523.063844,1.994764,-92.516649
407168.630000,3289511.510072,272118.370284,523.062857,1.988067,-92.514450
407168.640000,3289511.505510,272117.696854,523.061875,1.981387,-92.512173
407168.650000,3289511.500892,272117.023426,523.060899,1.974729,-92.509818
407168.660000,3289511.496220,272116.350000,523.059927,1.968094,-92.507385
407168.670000,3289511.491491,272115.676575,523.058960,1.961484,-92.504873
407168.680000,3289511.486708,272115.003151,523.057998,1.954903,-92.502281
407168.690000,3289511.481868,272114.329727,523.057041,1.948352,-92.499609
407168.700000,3289511.476974,272113.656304,523.056088,1.941834,-92.496857
407168.710000,3289511.472023,272112.982881,523.055140,1.935352,-92.494023
407168.720000,3289511.467017,272112.309458,523.054196,1.928908,-92.491109
407168.730000,3289511.461955,272111.636035,523.053257,1.922504,-92.488112
407168.740000,3289511.456838,272110.962611,523.052322,1.916144,-92.485032
407168.750000,3289511.451664,272110.289186,523.051392,1.909829,-92.481869
407168.760000,3289511.446435,272109.615760,523.050466,1.903562,-92.478623
407168.770000,3289511.441150,272108.942333,523.049543,1.897345,-92.475293
407168.780000,3289511.435808,272108.268904,523.048625,1.891182,-92.471878
407168.790000,3289511.430411,272107.595473,523.047711,1.885074,-92.468378
407168.800000,3289511.424958,272106.922040,523.046800,1.879024,-92.464793
407168.810000,3289511.419449,272106.248605,523.045893,1.873034,-92.461121
407168.820000,3289511.413883,272105.575167,523.044990,1.867107,-92.457363
407168.830000,3289511.408261,272104.901725,523.044091,1.861245,-92.453518
407168.840000,3289511.402583,272104.228281,523.043194,1.855452,-92.449585
407168.850000,3289511.396849,272103.554833,523.042302,1.849729,-92.445564
407168.860000,3289511.391058,272102.881382,523.041413,1.844078,-92.441455
407168.870000,3289511.385211,272102.207926,523.040526,1.838503,-92.437256
407168.880000,3289511.379308,272101.534467,523.039644,1.833006,-92.432967
407168.890000,3289511.373348,272100.861003,523.038764,1.827589,-92.428589
407168.900000,3289511.367332,272100.187534,523.037887,1.822255,-92.424120
407168.910000,3289511.361258,272099.514059,523.037013,1.817006,-92.419559
407168.920000,3289511.355129,272098.840580,523.036142,1.811844,-92.414907
407168.930000,3289511.348942,272098.167095,523.035274,1.806773,-92.410163
407168.940000,3289511.342699,272097.493605,523.034408,1.801795,-92.405326
407168.950000,3289511.336399,272096.820108,523.033545,1.796912,-92.400396
407168.960000,3289511.330043,272096.146605,523.032685,1.792126,-92.395373
407168.970000,3289511.323629,272095.473095,523.031826,1.787441,-92.390255
407168.980000,3289511.317159,272094.799578,523.030971,1.782858,-92.385042
407168.990000,3289511.310631,272094.126055,523.030117,1.778381,-92.379734
407169.000000,3289511.304047,272093.452524,523.029266,1.774011,-92.374331
407169.010000,3289511.297405,272092.778985,523.028417,1.769754,-92.368832
407169.020000,3289511.290708,272092.105439,523.027569,1.765612,-92.363242
407169.030000,3289511.283955,272091.431885,523.026724,1.761584,-92.357565
407169.040000,3289511.277147,272090.758324,523.025881,1.757668,-92.351806
407169.050000,3289511.270286,272090.084755,523.025040,1.753863,-92.345968
407169.060000,3289511.263372,272089.411180,523.024200,1.750168,-92.340055
407169.070000,3289511.256406,272088.737596,523.023363,1.746582,-92.334073
407169.080000,3289511.249390,272088.064006,523.022527,1.743102,-92.328025
407169.090000,3289511.242323,272087.390409,523.021693,1.739727,-92.321916
407169.100000,3289511.235206,272086.716804,523.020861,1.736456,-92.315750
407169.110000,3289511.228042,272086.043192,523.020030,1.733288,-92.309531
407169.120000,3289511.220829,272085.369574,523.019201,1.730221,-92.303264
407169.130000,3289511.213570,272084.695948,523.018374,1.727254,-92.296952
407169.140000,3289511.206265,272084.022316,523.017548,1.724385,-92.290600
407169.150000,3289511.198915,272083.348677,523.016723,1.721613,-92.284213
407169.160000,3289511.191521,272082.675031,523.015901,1.718936,-92.277794
407169.170000,3289511.184083,272082.001378,523.015079,1.716353,-92.271349
407169.180000,3289511.176603,272081.327719,523.014259,1.713863,-92.264880
407169.190000,3289511.169082,272080.654054,523.013440,1.711465,-92.258393
407169.200000,3289511.161519,272079.980381,523.012623,1.709156,-92.251891
407169.210000,3289511.153917,272079.306703,523.011806,1.706936,-92.245380
407169.220000,3289511.146276,272078.633018,523.010991,1.704802,-92.238863
407169.230000,3289511.138596,272077.959326,523.010178,1.702754,-92.232344
407169.240000,3289511.130879,272077.285629,523.009365,1.700791,-92.225829
407169.250000,3289511.123126,272076.611925,523.008553,1.698910,-92.219320
407169.260000,3289511.115337,272075.938215,523.007743,1.697110,-92.212823
407169.270000,3289511.107514,272075.264499,523.006933,1.695390,-92.206342
407169.280000,3289511.099657,272074.590777,523.006124,1.693749,-92.199880
407169.290000,3289511.091766,272073.917049,523.005317,1.692185,-92.193443
407169.300000,3289511.083844,272073.243315,523.004510,1.690697,-92.187034
407169.310000,3289511.075890,272072.569575,523.003704,1.689283,-92.180658
407169.320000,3289511.067905,272071.895830,523.002898,1.687941,-92.174320
407169.330000,3289511.059891,272071.222079,523.002094,1.686671,-92.168022
407169.340000,3289511.051849,272070.548322,523.001290,1.685472,-92.161771
407169.350000,3289511.043778,272069.874559,523.000487,1.684341,-92.155569
407169.360000,3289511.035681,272069.200791,522.999685,1.683277,-92.149421
407169.370000,3289511.027557,272068.527017,522.998883,1.682279,-92.143332
407169.380000,3289511.019408,272067.853238,522.998081,1.681345,-92.137306
407169.390000,3289511.011235,272067.179454,522.997280,1.680474,-92.131346
407169.400000,3289511.003038,272066.505664,522.996480,1.679665,-92.125458
407169.410000,3289510.994818,272065.831870,522.995680,1.678916,-92.119646
407169.420000,3289510.986577,272065.158069,522.994880,1.678225,-92.113913
