"GpsTime","Y","X","Z","Roll","Pitch","Azimuth"
407138.713779,3289465.469767,274123.940433,551.528050,1.557940,2.991639,-92.654583
407138.718779,3289465.464193,274123.607873,551.529735,1.561194,2.992065,-92.646679
407138.723779,3289465.458623,274123.275315,551.531413,1.564241,2.992048,-92.638567
407138.728779,3289465.453061,274122.942764,551.533079,1.565734,2.991386,-92.630911
407138.733779,3289465.447491,274122.610214,551.534739,1.568551,2.991812,-92.623007
407138.738779,3289465.441922,274122.277672,551.536389,1.571828,2.992224,-92.614665
407138.743779,3289465.436358,274121.945137,551.538019,1.573792,2.991325,-92.606359
407138.748779,3289465.430780,274121.612601,551.539636,1.577712,2.991088,-92.598253
407138.753780,3289465.425203,274121.280065,551.541234,1.582300,2.991280,-92.589917
407138.758780,3289465.419632,274120.947533,551.542807,1.585598,2.990368,-92.581174
407138.763780,3289465.414056,274120.614997,551.544362,1.589737,2.990347,-92.573062
407138.768780,3289465.408483,274120.282464,551.545898,1.594348,2.990307,-92.564295
407138.773780,3289465.402920,274119.949932,551.547415,1.597209,2.989612,-92.555545
407138.778780,3289465.397353,274119.617394,551.548919,1.600267,2.990238,-92.547197
407138.783780,3289465.391790,274119.284852,551.550409,1.603120,2.991514,-92.538611
407138.788780,3289465.386235,274118.952315,551.551880,1.605108,2.991691,-92.529838
407138.793780,3289465.380679,274118.619773,551.553336,1.607570,2.993160,-92.520371
407138.798780,3289465.375119,274118.287233,551.554773,1.611068,2.995096,-92.511985
407138.803780,3289465.369567,274117.954703,551.556192,1.613735,2.995041,-92.502780
407138.808780,3289465.364007,274117.622173,551.557605,1.617264,2.994773,-92.493800
407138.813780,3289465.358448,274117.289642,551.559012,1.621013,2.995160,-92.484801
407138.818780,3289465.352900,274116.957113,551.560410,1.622577,2.995765,-92.475796
407138.823781,3289465.347353,274116.624590,551.561802,1.624359,2.995933,-92.466803
407138.828781,3289465.341810,274116.292065,551.563193,1.626613,2.996737,-92.457135
407138.833781,3289465.336280,274115.959543,551.564576,1.627762,2.996892,-92.447705
407138.838781,3289465.330753,274115.627025,551.565954,1.629338,2.997490,-92.438481
407138.843781,3289465.325226,274115.294514,551.567329,1.632880,2.998087,-92.429257
407138.848781,3289465.319707,274114.962009,551.568696,1.636491,2.997991,-92.418739
407138.853781,3289465.314187,274114.629504,551.570059,1.640274,2.998138,-92.409090
407138.858781,3289465.308661,274114.297002,551.571416,1.645795,2.998508,-92.399654
407138.863781,3289465.303140,274113.964505,551.572762,1.651371,2.997318,-92.389167
407138.868781,3289465.297621,274113.632005,551.574096,1.656509,2.996344,-92.378675
407138.873781,3289465.292103,274113.299500,551.575419,1.661375,2.997149,-92.369225
407138.878781,3289465.286590,274112.966998,551.576729,1.665826,2.997722,-92.359345
407138.883781,3289465.281075,274112.634493,551.578031,1.670738,2.998937,-92.349007
407138.888782,3289465.275562,274112.301986,551.579320,1.675858,3.000376,-92.338882
407138.893782,3289465.270053,274111.969484,551.580591,1.680759,3.001158,-92.328776
407138.898782,3289465.264541,274111.636986,551.581849,1.686982,3.001934,-92.318452
407138.903782,3289465.259028,274111.304492,551.583098,1.694310,3.002701,-92.307908
407138.908782,3289465.253521,274110.972001,551.584335,1.701189,3.003037,-92.297596
407138.913782,3289465.248014,274110.639510,551.585556,1.708287,3.004027,-92.287264
407138.918782,3289465.242509,274110.307021,551.586758,1.715800,3.005028,-92.277370
407138.923782,3289465.237012,274109.974532,551.587935,1.722494,3.004685,-92.266421
407138.928782,3289465.231519,274109.642040,551.589087,1.728706,3.005023,-92.256328
407138.933782,3289465.226032,274109.309546,551.590219,1.735357,3.006451,-92.246201
407138.938782,3289465.220557,274108.977053,551.591329,1.741375,3.007428,-92.235650
407138.943782,3289465.215091,274108.644563,551.592423,1.746736,3.007749,-92.225119
407138.948782,3289465.209632,274108.312066,551.593501,1.752319,3.009598,-92.214541
407138.953783,3289465.204187,274107.979576,551.594556,1.756969,3.011043,-92.205070
407138.958783,3289465.198745,274107.647086,551.595591,1.762792,3.012221,-92.194074
407138.963783,3289465.193301,274107.314599,551.596610,1.770766,3.012981,-92.183748
407138.968783,3289465.187869,274106.982114,551.597610,1.778557,3.014157,-92.172752
407138.973783,3289465.182442,274106.649637,551.598593,1.786083,3.014921,-92.162645
407138.978783,3289465.177015,274106.317164,551.599566,1.795011,3.014974,-92.150807
407138.983783,3289465.171596,274105.984693,551.600529,1.803478,3.014602,-92.139422
407138.988783,3289465.166181,274105.652223,551.601486,1.811476,3.015341,-92.128657
407138.993783,3289465.160769,274105.319750,551.602435,1.819912,3.016952,-92.117865
407138.998783,3289465.155360,274104.987281,551.603369,1.829025,3.017456,-92.106670
407139.003783,3289465.149952,274104.654812,551.604304,1.838796,3.018514,-92.095461
407139.008783,3289465.144532,274104.322326,551.605202,1.850052,3.020789,-92.085085
407139.013783,3289465.139135,274103.989857,551.606082,1.861585,3.023246,-92.073607
407139.018784,3289465.133742,274103.657395,551.606953,1.873554,3.024389,-92.062172
407139.023784,3289465.128351,274103.324933,551.607824,1.886409,3.025960,-92.050503
407139.028784,3289465.122967,274102.992474,551.608693,1.899035,3.027535,-92.039052
407139.033784,3289465.117593,274102.660015,551.609559,1.910832,3.028642,-92.026741
407139.038784,3289465.112225,274102.327553,551.610426,1.922136,3.030438,-92.015501
407139.043784,3289465.106865,274101.995088,551.611294,1.933408,3.033784,-92.004865
407139.048784,3289465.101521,274101.662623,551.612157,1.943829,3.036675,-91.993807
407139.053784,3289465.096186,274101.330156,551.613024,1.954262,3.039557,-91.982528
407139.058784,3289465.090859,274100.997690,551.613901,1.964915,3.042874,-91.971235
407139.063784,3289465.085547,274100.665227,551.614790,1.975131,3.045752,-91.959955
407139.068784,3289465.080246,274100.332765,551.615694,1.985153,3.049050,-91.948223
407139.073784,3289465.074950,274100.000306,551.616618,1.995809,3.052579,-91.936920
407139.078784,3289465.069662,274099.667851,551.617563,2.006936,3.055428,-91.924983
407139.083785,3289465.064378,274099.335402,551.618525,2.018707,3.057846,-91.913279
407139.088785,3289465.059100,274099.002955,551.619504,2.031352,3.060261,-91.901575
407139.093785,3289465.053831,274098.670518,551.620500,2.044410,3.061815,-91.890339
407139.098785,3289465.048571,274098.338085,551.621518,2.058390,3.063553,-91.878219
407139.103785,3289465.043321,274098.005655,551.622558,2.072991,3.065531,-91.866748
407139.108785,3289465.038086,274097.673230,551.623620,2.087823,3.067279,-91.855065
407139.113785,3289465.032864,274097.340809,551.624700,2.102643,3.069033,-91.843601
407139.118785,3289465.027654,274097.008401,551.625799,2.118313,3.070144,-91.832597
407139.123785,3289465.022457,274096.675988,551.626919,2.134274,3.072077,-91.820249
407139.128785,3289465.017269,274096.343580,551.628058,2.151026,3.073627,-91.809447
407139.133785,3289465.012093,274096.011168,551.629218,2.168300,3.075771,-91.797089
407139.138785,3289465.006928,274095.678760,551.630393,2.185513,3.077080,-91.785857
407139.143785,3289465.001775,274095.346348,551.631584,2.202763,3.078797,-91.773952
407139.148786,3289464.996634,274095.013936,551.632794,2.219759,3.080317,-91.762711
407139.153786,3289464.991509,274094.681526,551.634021,2.236790,3.081372,-91.750830
407139.158786,3289464.986394,274094.349108,551.635269,2.253800,3.083968,-91.739327
407139.163786,3289464.981289,274094.016691,551.636532,2.270983,3.086596,-91.728697
407139.168786,3289464.976195,274093.684274,551.637808,2.288662,3.088959,-91.716982
407139.173786,3289464.971110,274093.351865,551.639099,2.307178,3.090472,-91.705957
407139.178786,3289464.966042,274093.019450,551.640405,2.325068,3.094146,-91.694406
407139.183786,3289464.960988,274092.687044,551.641724,2.342252,3.096543,-91.683782
407139.188786,3289464.955942,274092.354640,551.643057,2.360380,3.098227,-91.671872
407139.193786,3289464.950906,274092.022241,551.644404,2.378886,3.099516,-91.661073
407139.198786,3289464.945887,274091.689846,551.645763,2.396747,3.100355,-91.650073
407139.203786,3289464.940881,274091.357449,551.647143,2.415287,3.100955,-91.638645
407139.208786,3289464.935889,274091.025052,551.648549,2.434231,3.102452,-91.627835
407139.213786,3289464.930915,274090.692651,551.649979,2.453177,3.104819,-91.616988
407139.218787,3289464.925960,274090.360251,551.651433,2.472114,3.107628,-91.606339
407139.223787,3289464.921024,274090.027855,551.652910,2.491280,3.109987,-91.595490
407139.228787,3289464.916110,274089.695464,551.654410,2.510467,3.111233,-91.584251
407139.233787,3289464.911213,274089.363079,551.655932,2.529874,3.112692,-91.573002
407139.238787,3289464.906332,274089.030701,551.657476,2.549486,3.113285,-91.562009
407139.243787,3289464.901466,274088.698327,551.659044,2.569557,3.113198,-91.550608
407139.248787,3289464.896615,274088.365954,551.660639,2.589592,3.113356,-91.539854
407139.253787,3289464.891781,274088.033578,551.662258,2.608744,3.114175,-91.529288
407139.258787,3289464.886961,274087.701201,551.663905,2.628125,3.114544,-91.518523
407139.263787,3289464.882153,274087.368822,551.665583,2.648394,3.115554,-91.507509
407139.268787,3289464.877362,274087.036440,551.667287,2.668605,3.117265,-91.497558
407139.273787,3289464.872589,274086.704059,551.669018,2.688829,3.118964,-91.487387
407139.278787,3289464.867830,274086.371680,551.670775,2.710156,3.119993,-91.477028
407139.283788,3289464.863092,274086.039308,551.672553,2.731470,3.120592,-91.466909
407139.288788,3289464.858373,274085.706935,551.674354,2.753028,3.121821,-91.456320
407139.293788,3289464.853675,274085.374568,551.676180,2.774342,3.122194,-91.446210
407139.298788,3289464.849000,274085.042199,551.678029,2.794807,3.123197,-91.435631
407139.303788,3289464.844346,274084.709836,551.679893,2.814095,3.123835,-91.426603
407139.308788,3289464.839712,274084.377476,551.681773,2.833637,3.124438,-91.416919
407139.313788,3289464.835104,274084.045119,551.683671,2.852522,3.124163,-91.407279
407139.318788,3289464.830522,274083.712759,551.685591,2.870316,3.124759,-91.397594
407139.323788,3289464.825963,274083.380397,551.687531,2.887823,3.126510,-91.389167
407139.328788,3289464.821430,274083.048036,551.689488,2.905170,3.127548,-91.379679
407139.333788,3289464.816922,274082.715683,551.691458,2.922075,3.127055,-91.370268
407139.338788,3289464.812435,274082.383327,551.693443,2.939203,3.127868,-91.360790
407139.343788,3289464.807969,274082.050971,551.695437,2.955860,3.129368,-91.351935
407139.348789,3289464.803523,274081.718624,551.697441,2.972514,3.129992,-91.343124
407139.353789,3289464.799091,274081.386277,551.699457,2.990308,3.130131,-91.333461
407139.358789,3289464.794676,274081.053936,551.701486,3.008052,3.129659,-91.324707
407139.363789,3289464.790278,274080.721591,551.703531,3.025834,3.129803,-91.315263
407139.368789,3289464.785893,274080.389251,551.705593,3.043773,3.129349,-91.306946
407139.373789,3289464.781524,274080.056914,551.707668,3.062185,3.129074,-91.297962
407139.378789,3289464.777170,274079.724578,551.709754,3.080998,3.128614,-91.289646
407139.383789,3289464.772835,274079.392238,551.711849,3.100032,3.129242,-91.281271
407139.388789,3289464.768520,274079.059900,551.713951,3.118606,3.129673,-91.273344
407139.393789,3289464.764222,274078.727567,551.716062,3.138064,3.129871,-91.265211
407139.398789,3289464.759945,274078.395237,551.718186,3.157997,3.130248,-91.256410
407139.403789,3289464.755694,274078.062913,551.720327,3.177235,3.130004,-91.248301
407139.408788,3289464.751466,274077.730586,551.722487,3.195843,3.129952,-91.239743
407139.413789,3289464.747256,274077.398262,551.724669,3.214840,3.129945,-91.232059
407139.418789,3289464.743071,274077.065937,551.726866,3.233654,3.129681,-91.223731
407139.423789,3289464.738913,274076.733614,551.729071,3.251142,3.128772,-91.215660
407139.428789,3289464.734776,274076.401287,551.731287,3.268587,3.129437,-91.208375
407139.433789,3289464.730666,274076.068965,551.733512,3.285814,3.130101,-91.201091
407139.438789,3289464.726582,274075.736648,551.735749,3.302626,3.130082,-91.193407
407139.443789,3289464.722523,274075.404336,551.737997,3.319193,3.129650,-91.186185
407139.448789,3289464.718491,274075.072029,551.740255,3.335095,3.129666,-91.179156
407139.453789,3289464.714480,274074.739727,551.742522,3.350801,3.129653,-91.171691
407139.458789,3289464.710484,274074.407428,551.744799,3.367611,3.129190,-91.164032
407139.463789,3289464.706510,274074.075128,551.747083,3.383778,3.128929,-91.156143
407139.468789,3289464.702556,274073.742832,551.749371,3.399228,3.128295,-91.149372
407139.473789,3289464.698617,274073.410536,551.751671,3.415589,3.127838,-91.141932
407139.478790,3289464.694699,274073.078243,551.753981,3.431267,3.126314,-91.134995
407139.483790,3289464.690803,274072.745944,551.756300,3.446050,3.126124,-91.128417
407139.488790,3289464.686929,274072.413649,551.758625,3.460558,3.126652,-91.122891
407139.493790,3289464.683078,274072.081359,551.760954,3.475146,3.125995,-91.115902
407139.498790,3289464.679247,274071.749071,551.763287,3.490386,3.124683,-91.108953
407139.503790,3289464.675444,274071.416784,551.765622,3.505158,3.124499,-91.102594
407139.508790,3289464.671665,274071.084498,551.767960,3.520173,3.124723,-91.095770
407139.513790,3289464.667906,274070.752219,551.770304,3.536037,3.124317,-91.089424
407139.518790,3289464.664167,274070.419939,551.772654,3.552386,3.124074,-91.082191
407139.523790,3289464.660453,274070.087668,551.775009,3.567568,3.123038,-91.076322
407139.528790,3289464.656760,274069.755394,551.777369,3.582798,3.122382,-91.069553
407139.533790,3289464.653091,274069.423123,551.779732,3.597323,3.121125,-91.063699
407139.538790,3289464.649448,274069.090851,551.782102,3.611461,3.120466,-91.056930
407139.543791,3289464.645827,274068.758579,551.784474,3.625091,3.120105,-91.051459
407139.548791,3289464.642228,274068.426307,551.786846,3.638966,3.120589,-91.045495
407139.553791,3289464.638656,274068.094043,551.789220,3.652158,3.120008,-91.040037
407139.558791,3289464.635111,274067.761786,551.791601,3.665156,3.119398,-91.034143
407139.563791,3289464.631590,274067.429530,551.793991,3.678385,3.119209,-91.028002
407139.568791,3289464.628093,274067.097278,551.796388,3.691152,3.118828,-91.022312
407139.573791,3289464.624615,274066.765027,551.798789,3.704150,3.118432,-91.016404
407139.578791,3289464.621158,274066.432781,551.801194,3.717547,3.117423,-91.011194
407139.583791,3289464.617726,274066.100530,551.803596,3.729888,3.116806,-91.005300
407139.588791,3289464.614316,274065.768283,551.805996,3.741258,3.115866,-91.001183
407139.593791,3289464.610931,274065.436032,551.808400,3.752462,3.116177,-90.996106
407139.598791,3289464.607576,274065.103789,551.810809,3.762958,3.115235,-90.991988
407139.603791,3289464.604251,274064.771540,551.813226,3.772884,3.114846,-90.986299
407139.608792,3289464.600951,274064.439291,551.815654,3.782739,3.114761,-90.981906
407139.613792,3289464.597682,274064.107047,551.818088,3.792401,3.114864,-90.977062
407139.618792,3289464.594443,274063.774807,551.820525,3.801635,3.114516,-90.972028
407139.623792,3289464.591228,274063.442570,551.822964,3.810834,3.114429,-90.967635
407139.628792,3289464.588037,274063.110334,551.825404,3.820253,3.114558,-90.963227
407139.633792,3289464.584871,274062.778106,551.827845,3.828990,3.113844,-90.959315
407139.638792,3289464.581729,274062.445875,551.830290,3.837567,3.113057,-90.954311
407139.643792,3289464.578605,274062.113644,551.832741,3.845878,3.112545,-90.950165
407139.648792,3289464.575506,274061.781412,551.835200,3.853550,3.113109,-90.945728
407139.653792,3289464.572429,274061.449189,551.837664,3.861184,3.112844,-90.942005
407139.658792,3289464.569376,274061.116965,551.840131,3.868876,3.112504,-90.937190
407139.663792,3289464.566351,274060.784743,551.842601,3.875186,3.112252,-90.933686
407139.668792,3289464.563352,274060.452522,551.845076,3.881292,3.112858,-90.929903
407139.673792,3289464.560374,274060.120304,551.847552,3.888503,3.113230,-90.925918
407139.678793,3289464.557416,274059.788088,551.850032,3.896597,3.113151,-90.921743
407139.683793,3289464.554483,274059.455873,551.852519,3.904440,3.113552,-90.918194
